5e-10,4.1565125582259883e+24
9.545518218849221e-10,1.735660911635625e+24
1.4091036437698443e-09,1.0537618583225766e+24
1.8636554656547665e-09,7.555459284647328e+23
2.3182072875396887e-09,6.137052891535819e+23
2.7727591094246105e-09,5.196597302486208e+23
3.2273109313095327e-09,4.683478834055991e+23
3.681862753194455e-09,4.309711121630557e+23
4.136414575079377e-09,3.965772155699298e+23
4.5909663969643e-09,3.725953736847403e+23
5.0455182188492215e-09,3.574186890144459e+23
5.500070040734144e-09,3.358048439667979e+23
5.954621862619066e-09,3.154980326924311e+23
6.4091736845039885e-09,2.9641921616424332e+23
6.86372550638891e-09,2.843453653017093e+23
7.318277328273833e-09,2.671504148009547e+23
7.772829150158755e-09,2.509952784093897e+23
8.227380972043676e-09,2.3581707642395146e+23
8.681932793928598e-09,2.262116930469017e+23
9.13648461581352e-09,2.1699755949458755e+23
9.591036437698442e-09,2.081587392427325e+23
1.0045588259583365e-08,1.9967994489912368e+23
1.0500140081468287e-08,1.9154651176294274e+23
1.0954691903353209e-08,1.8760488693258823e+23
1.140924372523813e-08,1.8374437246107324e+23
1.1863795547123052e-08,1.799632992675984e+23
1.2318347369007976e-08,1.799632992675984e+23
1.2772899190892898e-08,1.799632992675984e+23
1.322745101277782e-08,1.7626003261754542e+23
1.3682002834662741e-08,1.7626003261754542e+23
